Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
10 Things I Hate About You,1999,Gil Junger,"['Comedy', 'Romance', 'Drama']",3,3.95,97,['USA'],English,"['English', 'French']",1619697,217908,635360,"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt', 'Larisa Oleynik', 'David Krumholtz', 'Andrew Keegan', 'Susan May Pratt', 'Gabrielle Union', 'Larry Miller', 'Daryl Mitchell', 'Allison Janney', 'David Leisure', 'Greg Jackson', 'Kyle Cease', 'Terence Heuston', 'Cameron Fraser', 'Eric Riedmann', 'Quinn Maixner', 'Demegio Kimbrough', 'Todd Butler', 'Dennis Mosley', 'Bianca Kajlich', 'Nick Vukelic', 'Ben Laurance', 'Aidan Kennedy', 'Jelani Quinn', 'Jesse Dyer', 'Aaron Therol', 'Carlos Lacámara', 'Heather Taylor', 'Joshua Thorpe', 'J.R. Johnson', 'Wendy Gottlieb', 'Brian Hood', 'Travis Muller', 'Ari Karczag', 'Laura Kenny', 'Alice Evans', 'Jesper Inglis', 'Nick Brown', 'Monique Powell', 'Brian Mashburn', 'Kay Hanley', 'Michael Eisenstein']","['Mad Chance', 'Jaret Entertainment']",https://letterboxd.com//film/10-things-i-hate-about-you/
The Matrix,1999,"Lilly Wachowski, Lana Wachowski","['Science Fiction', 'Action']",5,4.16,136,['USA'],English,['English'],2109362,222626,723613,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Joe Pantoliano', 'Marcus Chong', 'Anthony Ray Parker', 'Matt Doran', 'Gloria Foster', 'Belinda McClory', 'Paul Goddard', 'Robert Taylor', 'Ada Nicodemou', 'Julian Arahanga', 'David Aston', 'Marc Aden Gray', 'Deni Gordon', 'Rowan Witt', 'Eleanor Witt', 'Janaya Pender', 'Adryn White', 'Natalie Tjen', 'Bill Young', ""David O'Connor"", 'Jeremy Ball', 'Fiona Johnson', 'Harry Lawrence', 'Steve Dodd', 'Luke Quinton', 'Lawrence Woodward', 'Michael Butcher', 'Bernard Ledger', 'Chris Pattinson', 'Robert Simper', 'Nigel Harbach', 'Rana Morrison', 'Tamara Brown']","['Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures', 'Warner Bros. Pictures']",https://letterboxd.com//film/the-matrix/
A Bug's Life,1998,John Lasseter,"['Comedy', 'Family', 'Animation', 'Adventure']",3.5,3.43,95,['USA'],English,['English'],916070,80355,132899,"['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere', 'Phyllis Diller', 'Richard Kind', 'David Hyde Pierce', 'Joe Ranft', 'Denis Leary', 'Jonathan Harris', 'Madeline Kahn', 'Bonnie Hunt', 'Michael McShane', 'John Ratzenberger', 'Brad Garrett', 'Roddy McDowall', 'Edie McClurg', 'Alex Rocco', 'David Ossman', 'Carlos Alazraqui', 'Jack Angel', 'Bob Bergen', 'Kimberly J. Brown', 'Rodger Bumpass', 'Anthony Burch', 'Jennifer Darling', 'Rachel Davey', 'Debi Derryberry', 'Paul Eiding', 'Jessica Evans', 'Bill Farmer', 'Sam Gifaldi', 'Brad Hall', 'Jess Harnell', 'Brenden Hickey', 'Kate Charlotte Hodges', 'Denise Johnson', 'David L. Lander', 'John Lasseter', 'Sherry Lynn', 'Mickie McGowan', 'Courtland Mead', 'Christina Milian', 'Kelsey Mulrooney', ""Ryan O'Donohue"", 'Jeff Pidgeon', 'Phil Proctor', 'Jan Rabson', 'Jordan Ranft', 'Brian M. Rosen', 'Rebecca Schneider', 'Francesca Marie Smith', 'Andrew Stanton', 'Hannah Swanson', 'Russi Taylor', 'Travis Tedford', 'Ashley Tisdale', 'Lee Unkrich', 'Jordan Warkol', 'Pat Fry', 'Kath Soucie']","['Pixar', 'Walt Disney Pictures']",https://letterboxd.com//film/a-bugs-life/
The Truman Show,1998,Peter Weir,"['Comedy', 'Drama']",4.5,4.2,103,['USA'],English,['English'],2508402,222847,991063,"['Jim Carrey', 'Laura Linney', 'Noah Emmerich', 'Natascha McElhone', 'Holland Taylor', 'Ed Harris', 'Paul Giamatti', 'Brian Delate', 'Peter Krause', 'Blair Slater', 'Heidi Schanz', 'Una Damon', 'Krista Lynn Landolfi', 'O-Lan Jones', 'Ron Taylor', 'Don Taylor', 'Ted Raymond', 'Harry Shearer', 'Jeanette Miller', 'Philip Glass', 'Joe Minjares', 'Philip Baker Hall', 'John Pleshette', 'Terry Camilleri', 'Joel McKinnon Miller', 'Judy Clayton', 'Fritz Dominique', 'Angel Schmiedt', 'Nastassja Schmiedt', 'Muriel Moore', 'Mal Jones', 'Judson Vaughn', 'Earl Hilliard Jr.', 'David Andrew Nash', 'Jim Towers', 'Savannah Swafford', 'Antoni Corone', 'Mario Ernesto Sánchez', 'John Roselius', 'Kade Coates', 'Marcia DeBonis', 'Sam Kitchin', 'Sebastian Youngblood', 'Dave Corey', 'Mark Alan Gillott', 'Jay Saiter', 'Tony Todd', 'Marco Rubeo', 'Daryl Davis', 'Robert Davis', 'R.J. Murdock', 'Matthew McDonough', 'Larry McDowell', 'Joseph Lucus', 'Logan Kirksey', 'Adam Tomei', 'John Pramik', 'Al Foster', 'Zoaunne LeRoy', 'Millie Slavin', 'Dona Hardy', 'Tom Simmons', 'Susan Angelo', 'Carly Smiga', 'Yuji Okumoto', 'Kiyoko Yamaguchi', 'Saemi Nakamura', 'Sergio Kato', 'Jake Eberle', 'Marc Macaulay', 'Melissa Fitzgerald', 'Erik Rodenhiser']","['Paramount', 'Scott Rudin Productions']",https://letterboxd.com//film/the-truman-show/
Good Will Hunting,1997,Gus Van Sant,['Drama'],4,4.27,127,['USA'],English,['English'],1432549,181063,499235,"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver', 'Casey Affleck', 'Cole Hauser', 'Vik Sahay', 'John Mighton', 'Rachel Majorowski', 'Colleen McCauley', 'Matt Mercier', 'Ralph St. George', 'Rob Lynds', 'Dan Washington', 'Alison Folland', 'Derrick Bridgeman', 'Shannon Egleson', 'Rob Lyons', 'Steven Kozlowski', 'Jennifer Deathe', 'Scott William Winters', 'Philip Williams', ""Patrick O'Donnell"", 'Kevin Rushton', 'Jimmy Flynn', 'Joe Cannon', 'Ann Matacunas', 'George Plimpton', 'Francesco Clemente', 'Jessica Morton', 'Barna Moricz', 'Libby Geller', 'Chas Lawther', 'Richard Fitzpatrick', 'Frank Nakashima', 'Chris Britton', 'David Eisner', 'Bruce Hunter', 'Robert Talvano', 'James Allodi', 'Michael Arthur', 'Christian Harmony', 'Riva Di Paola', 'Harmony Korine', 'Thomas Lundy', 'Paul McGillicuddy', 'Daniel Olsen', ""Stephen L'Heureux""]","['Miramax', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']",https://letterboxd.com//film/good-will-hunting/
The Small Town,1997,Nuri Bilge Ceylan,['Drama'],2.5,3.56,85,['Turkey'],Turkish,['Turkish'],12267,2664,1943,"['Mehmet Emin Toprak', 'Havva Saglam', 'Cihat Bütün', 'Fatma Ceylan', 'Emin Ceylan', 'Sercihan Alevoglu', 'Semra Yilmaz', 'Latif Altintas', 'Muzaffer Özdemir', 'Timuçin Caymaz', 'Gazanfer Ündüz']",['NBC Ajans'],https://letterboxd.com//film/the-small-town/
Titanic,1997,James Cameron,"['Drama', 'Romance']",4,3.79,194,['USA'],English,"['English', 'French', 'German', 'Swedish', 'Italian', 'Russian']",2163004,183330,512004,"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Victor Garber', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Jonathan Hyde', 'Lewis Abernathy', 'Suzy Amis', 'Nicholas Cascone', 'Danny Nucci', 'Jason Barry', 'Lew Palter', 'Eric Braeden', 'Ewan Stewart', 'Bernard Fox', 'Ioan Gruffudd', 'Jonny Phillips', 'Edward Fletcher', 'Scott G. Anderson', 'Martin East', 'Gregory Cooke', 'Alexandrea Owens', 'Seth Adkins', 'Michael Ensign', 'Anatoly M. Sagalevitch', 'Martin Hub', 'Mark Lindsay Chapman', 'Richard Graham', 'Paul Brightwell', 'Craig Kelly', 'Ron Donachie', 'Charlotte Chatton', 'Fannie Brett', 'Jenette Goldstein', 'Camilla Overbye Roos', 'Linda Kerns', 'Amy Gaipa', 'Martin Jarvis', 'Rosalind Ayres', 'Rochelle Rose', 'Jonathan Evans-Jones', 'Rocky Taylor', 'Liam Tuohy', 'Simon Crane', 'James Lancaster', 'Elsa Raven', 'Reece P. Thompson III', 'Laramie Landis', 'Mark Rafael Truitt', 'John Walcutt', 'Terry Forrestal', 'Derek Lea', 'Richard Ashton', 'Sean Nepita', 'Brendan Connolly', 'David Cronnelly', 'Garth Wilton', 'Richard Fox', 'Nick Meaney', 'Kevin Owers', 'Mark Capri', 'Marc Cass', 'Paul Herbert', 'Emmett James', 'Chris Byrne', 'Oliver Page', 'James Garrett', 'Erik Holland', 'Jari Kinnunen', 'Anders Falk', 'Barry Dennen', 'Vern Urich', 'Rebecca Klingler', ""Tricia O'Neil"", 'Kathleen S. Dunn', 'Romeo Francis', 'Mandana Marino', 'Van Ling', 'Bjørn Olsen', 'Dan Pettersson', 'Shay Duffin', 'Greg Ellis', 'Diana Morgan', 'Kris Andersson', 'Bobbie Bates', 'Aaron James Cash', 'Anne Fletcher', 'Edmond Alan Forsyth', 'Andie Hicks', 'Scott Hislop', 'Stan Mazin', 'Lisa Ratzin', 'Julene Renee', 'Brian Walsh', 'Alexandra Boyd', 'James Cameron', 'Mike Butters', 'Bruno Campolo', 'Kevin De La Noy', 'Tony Kenny', 'Sean Lawlor', 'Don Lynch', 'Johnny Martin', 'Ryan McClurkin', 'Meghan McLeod', ""Mike O'Neal"", 'Phil Parlapiano', 'Steven Quale', 'R. Gern Trowbridge', 'Olivia Rosewood', 'John Slade', 'Brian McDermott', 'Bret Aaron Knower']","['Paramount', '20th Century Fox', 'Lightstorm Entertainment']",https://letterboxd.com//film/titanic-1997/
Innocence,1997,Zeki Demirkubuz,['Drama'],4.5,3.94,110,['Turkey'],Turkish,['Turkish'],24757,3388,4672,"['Haluk Bilginer', 'Derya Alabora', 'Güven Kıraç', 'Nihal Koldaş', 'Ümit Çırak', 'Yalçın Çakmak', 'İskender Altın', 'Melis Tuna', 'Doğan Turan', 'Ajlan Aktuğ', 'Feridun Koç', 'Apo Demirkubuz', 'Erdoğan Seren', 'Süha Tuna', 'Namik Eken']",['Mavi Film'],https://letterboxd.com//film/innocence-1997/
Event Horizon,1997,Paul W. S. Anderson,"['Science Fiction', 'Mystery', 'Horror']",3,3.29,96,"['UK', 'USA']",English,"['English', 'Latin']",184266,38678,41493,"['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan', 'Joely Richardson', 'Richard T. Jones', 'Jack Noseworthy', 'Jason Isaacs', 'Sean Pertwee', 'Peter Marinker', 'Holley Chant', 'Barclay Wright', 'Noah Huntley', 'Robert Jezek', 'Teresa May', 'Emily Booth']","['Impact Pictures', 'Paramount', 'Golar Productions', 'Lawrence Gordon Productions']",https://letterboxd.com//film/event-horizon/
Funny Games,1997,Michael Haneke,"['Thriller', 'Horror', 'Drama']",4.5,3.95,109,['Austria'],German,['German'],242938,74398,68394,"['Ulrich Mühe', 'Susanne Lothar', 'Arno Frisch', 'Frank Giering', 'Stefan Clapczynski', 'Doris Kunstmann', 'Christoph Bantzer', 'Wolfgang Glück', 'Susanne Meneghel', 'Monika Zallinger']","['wega film vienna', 'Filmfonds Wien', 'ORF']",https://letterboxd.com//film/funny-games/
The Bandit,1996,Yavuz Turgul,"['Drama', 'Crime', 'Thriller']",3.5,3.66,128,['Turkey'],Turkish,['Turkish'],21535,3243,3374,"['Şener Şen', 'Uğur Yücel', 'Sermin Hürmeriç', 'Yeşim Salkım', 'Kamran Usluer', 'Kayhan Yıldızoğlu', 'Necdet Mahfi Ayral', 'Güven Hokna', 'Özkan Uğur', 'Ülkü Duru', 'Melih Çardak', 'Settar Tanrıöğen', 'Rıza Sönmez', 'Ümit Çırak', 'Celal Perk', 'Kurtcebe Turgul', 'Kemal İnci', 'Kezban Şardan', 'Romina Özipekçi', 'Yurdan Edgü', 'Can Yılmaz', 'Zübeyde Erden', 'Cevat Çapan', 'Selim Erdoğan', 'Hakan Kiremitçi', 'Hakan Bilgin', 'Yaşar Üzer', 'Yosi Mizrahi', 'Konuralp Sunal']","['Geopoly', 'Filma-Cass', 'ArtCam']",https://letterboxd.com//film/the-bandit/
Toy Story,1995,John Lasseter,"['Comedy', 'Animation', 'Family', 'Adventure']",4.5,4.13,81,['USA'],English,['English'],2161824,184303,552613,"['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Freeman', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham', 'Debi Derryberry', 'Cody Dorkin', 'Bill Farmer', 'Craig Good', 'Gregory Grudt', 'Danielle Judovits', 'Sam Lasseter', 'Brittany Levenbrown', 'Sherry Lynn', 'Scott McAfee', 'Mickie McGowan', ""Ryan O'Donohue"", 'Jeff Pidgeon', 'Patrick Pinney', 'Phil Proctor', 'Jan Rabson', 'Joe Ranft', 'Andrew Stanton', 'Shane Sweet', 'John Lasseter', 'Jonathan Benair', 'Anthony Burch']",['Pixar'],https://letterboxd.com//film/toy-story/
Se7en,1995,David Fincher,"['Crime', 'Mystery', 'Thriller']",3.5,4.32,127,['USA'],English,['English'],1952683,277394,753642,"['Morgan Freeman', 'Brad Pitt', 'Gwyneth Paltrow', 'Andrew Kevin Walker', 'Daniel Zacapa', 'John Cassini', 'Bob Mack', 'Peter Crombie', 'Reg E. Cathey', 'R. Lee Ermey', 'George Christy', 'Endre Hules', 'Hawthorne James', 'William Davidson', 'Bob Collins', 'Jimmy Dale Hartsell', 'Richard Roundtree', 'Charline Su', 'Dominique Jennings', 'Allan Kolman', 'Beverly Burke', 'Gene Borkan', 'Julie Araskog', 'Mario Di Donato', 'Alfonso Freeman', 'John C. McGinley', 'Harrison White', 'Bob Stephenson', 'Michael Reid MacKay', 'Kevin Spacey', 'Richard Portnow', 'Tudor Sherrard', 'Mark Boone Junior', 'Pamala Tyson', 'Lennie Loftin', 'Sarah Reinhardt', 'Emily Wagner', 'Martin Serene', 'Michael Massee', 'David Correia', 'Ron Blair', 'Jennifer Mueller', 'Leland Orser', 'Lexie Bigham', 'Evan Mirand', 'Paul Eckstein', 'Harris Savides', 'Rachel Flanagan', 'Heidi Schanz', 'Brian Evers', 'Shannon Wilcox', 'Richard Schiff', 'James Deeth', 'John Santin', 'Charles A. Tamburro', 'Richmond Arquette', 'Duffy Gaver', 'Charles S. Dutton', 'Arthur Max']","['New Line Cinema', 'Juno Pix', 'Cecchi Gori Pictures']",https://letterboxd.com//film/se7en/
Braveheart,1995,Mel Gibson,"['History', 'Action', 'Drama', 'War']",4,3.85,177,['USA'],English,"['English', 'French', 'Latin', 'Scottish Gaelic, Gaelic']",474227,68223,91581,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen', 'Brendan Gleeson', 'James Robinson', 'James Cosmo', 'Sean McGinley', 'Gerda Stevenson', 'Mhairi Calvey', 'Jeanne Marine', 'Sean Lawlor', 'Sandy Nelson', 'Alan Tall', 'Andrew Weir', 'Brian Cox', 'Peter Hanly', 'Stephen Billington', 'Tommy Flanagan', 'Rupert Vansittart', 'Tam White', 'Ian Bannen', ""David O'Hara"", 'Peter Mullan', 'David Gant', 'Malcolm Tierney', 'Martin Murphy', 'Gerard McSorley', 'Bernard Horsfall', 'Richard Leaf', 'Liam Carney', 'Ralph Riach', 'Barry McGovern', 'John Kavanagh', 'Alun Armstrong', 'Julie Austin', 'Alex Norton', 'Michael Byrne', 'William Scott-Masson', 'Dean Lopata', 'Donal Gibson', 'Jimmy Chisholm', 'John Murtagh', 'David McKay', ""Niall O'Brien"", 'Martin Dempsey', 'Jimmy Keogh', 'Joe Savino', 'Mal Whyte', 'Paul Tucker', 'Greg Jeloudov', 'Rana Morrison', ""Jer O'Leary"", 'Joanne Bett', 'Robert Paterson', 'Martin Dunne', 'Fred Chiverton', 'Daniel Coll', 'Bill Murdoch', 'Phil Kelly']","['Icon Entertainment International', 'The Ladd Company', 'B.H. Finance C.V.']",https://letterboxd.com//film/braveheart/
Cocoon,1995,Nuri Bilge Ceylan,['Drama'],2,3.46,20,['Turkey'],Turkish,"['Turkish', 'No spoken language']",6288,889,771,"['Emin Ceylan', 'Fatma Ceylan', 'Turgut Toprak']",[],https://letterboxd.com//film/cocoon-1995/
The Usual Suspects,1995,Bryan Singer,"['Drama', 'Crime', 'Thriller']",3,4.05,106,['USA'],English,"['English', 'Spanish', 'French', 'Hungarian']",638912,87757,170201,"['Gabriel Byrne', 'Kevin Spacey', 'Stephen Baldwin', 'Kevin Pollak', 'Benicio del Toro', 'Chazz Palminteri', 'Pete Postlethwaite', 'Giancarlo Esposito', 'Suzy Amis', 'Peter Greene', 'Dan Hedaya', 'Paul Bartel', 'Morgan Hunter', 'Castulo Guerra', 'Carl Bressler', 'Christine Estabrook', 'Clark Gregg', 'Louis Lombardi', 'Frank Medrano', 'Ron Gilbert', ""Vito D'Ambrosio"", 'Smadar Hanson', 'Gene Lythgow', 'Bert Williams', 'Jack Shearer', 'Phillipe Simon', 'Christopher McQuarrie']","['Bad Hat Harry Productions', 'Blue Parrot Productions']",https://letterboxd.com//film/the-usual-suspects/
Before Sunrise,1995,Richard Linklater,"['Drama', 'Romance']",4,4.34,101,"['Austria', 'Switzerland', 'USA']",English,"['English', 'German', 'French']",796296,198146,336695,"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Haymon Maria Buttinger', 'Erni Mangold', 'Tex Rubinowitz', 'Dominik Castell', 'Harold Waiglein', 'Karl Bruckschwaiger', 'Hanno Pöschl', 'Bilge Jeschim', 'Kurti', 'Hans Weingartner', 'Liese Lyon', 'Peter Ily Huemer', 'Otto Reiter', 'Hubert Fabian Kulterer', 'Branko Andrić', 'Constanze Schweiger', 'John Sloss', 'Alexandra Seibel', 'Georg Schöllhammer', 'Christian Ankowitsch', 'Wilbirg Reiter', 'Barbara Klebel', 'Wolfgang Staribacher', 'Wolfgang Glüxam', 'Adam Goldberg', 'Richard Linklater', 'Paul Poet']","['Castle Rock Entertainment', 'Filmhaus Films', 'Detour Filmproduction']",https://letterboxd.com//film/before-sunrise/
Léon: The Professional,1994,Luc Besson,"['Crime', 'Action', 'Drama']",4,4.03,111,"['USA', 'France']",English,"['English', 'French', 'Italian']",1075977,117858,349302,"['Jean Reno', 'Natalie Portman', 'Gary Oldman', 'Danny Aiello', 'Peter Appel', 'Michael Badalucco', 'Ellen Greene', 'Elizabeth Regen', 'Carl J. Matusovich', 'Eric Challier', 'Willi One Blood', 'Don Creech', 'Keith A. Glascoe', 'Jernard Burks', 'Matt De Matt', 'Frank Senger', 'Stuart Rudin', 'Lucius Wyatt Cherokee', 'Maïwenn', 'Luc Bernard', 'Joseph Malerba', 'Adam Busch', 'Jessie Keosian', 'George Martin', 'Alex Dezen', 'Michael Mundra', 'Kent Broadhurst', 'Tommy Hollis', 'Peter Linari', 'Betty Miller', 'Arsène Jiroyan', 'Geoffrey Bateman', 'Peter Vizard', 'David W. Butler', 'Robert LaSardo', 'Steve Gonnelo', 'William James Stiggers Jr.', 'Sonny Zito', 'Randy Pearlstein', 'Jeff McBride', 'Fred Fischer', 'Crystal Blake', 'Cary Wong', 'Mario Todisco', 'Samy Naceri', 'Christophe Gautier', 'Junior Almeida', 'David Gregg', 'Michel Montanary', 'Hervé Husson', 'Didier Legros', 'Marc Andréoni', 'Gilles Kleber', 'Jean-Hugues Anglade', 'Michael Wehrhahn']","['Gaumont', 'Les Films du Dauphin']",https://letterboxd.com//film/leon-the-professional/
The Shawshank Redemption,1994,Frank Darabont,"['Crime', 'Drama']",3.5,4.54,142,['USA'],English,['English'],1704631,215959,651934,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler', 'Clancy Brown', 'Gil Bellows', 'James Whitmore', 'Mark Rolston', 'Jeffrey DeMunn', 'Larry Brandenburg', 'Neil Giuntoli', 'Brian Libby', 'David Proval', 'Joseph Ragno', 'Jude Ciccolella', 'Paul McCrane', 'Renee Blaine', 'Scott Mann', 'John Horton', 'Gordon Greene', 'Alfonso Freeman', 'V.J. Foster', 'John E. Summers', 'Frank Medrano', 'Mack Miles', 'Alan R. Kessler', 'Morgan Lund', 'Cornell Wallace', 'Gary Lee Davis', 'Neil Summers', 'Ned Bellamy', 'Joe Pecoraro', 'Harold E. Cope Jr.', 'Brian Delate', 'Don McManus', 'Donald Zinn', 'Dorothy Silver', 'Robert Haley', 'Dana Snyder', 'John D. Craig', 'Ken Magee', 'Eugene C. DePasquale', 'Bill Bolender', 'Ron Newell', 'John R. Woodward', 'Chuck Brauchler', 'Dion Anderson', 'Claire Slemmer', 'James Kisicki', 'Rohn Thomas', 'Charlie Kearns', 'Rob Reider', 'Brian Brophy', 'Paul Kennedy', 'James Babson', 'Dennis Baker', 'Fred Culbertson', 'Alonzo F. Jones', 'Sergio Kato', 'Gary A. Jones']",['Castle Rock Entertainment'],https://letterboxd.com//film/the-shawshank-redemption/
Block C,1994,Zeki Demirkubuz,['Drama'],3,3.25,92,['Turkey'],Turkish,['Turkish'],6419,817,581,"['Serap Aksoy', 'Fikret Kuşkan', 'Selçuk Yöntem', 'Zuhal Gencer', 'Ülkü Duru', 'Ajlan Aktuğ', 'Güler Ökten', 'Feridun Koç', 'Cüneyt Uzunlar', 'Harika Özovalı', 'Olgun Şimşek', 'Apo Demirkubuz', 'Zeki Demirkubuz']",['Mavi Film'],https://letterboxd.com//film/block-c/
Forrest Gump,1994,Robert Zemeckis,"['Drama', 'Comedy', 'Romance']",4,4.11,142,['USA'],English,['English'],2531477,195124,855186,"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams', 'Bob Penny', 'Harold G. Herthum', 'George Kelly', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'John Worsham', 'Peter Dobson', 'Alexander Zemeckis', 'Logan Livingston Gomez', 'Ben Waddel', 'Elizabeth Hanks', 'Tyler Long', 'Christopher Jones', 'Grady Bowman', 'Kevin Mangan', 'Fay Genens', 'Frank Geyer', 'Rob Landry', 'Jason McGuire', 'Pete Auster', 'Sonny Shroyer', 'Brett Rice', 'Ed Davis', 'Daniel C. Striepeke', 'Bruce Lucvia', 'David Brisbin', 'Kirk Ward', 'Angela Lomas', 'Timothy Record', 'Deborah McTeer', 'Mark Matheisen', 'Al Harrington', 'Jed Gillin', 'Bob Harks', 'Don Fischer', 'Kenneth Bevington', 'Michael Flannery', 'Gary Robinson', 'Marlena Smalls', 'Kitty K. Green', 'Afemo Omilami', 'Matt Wallace', 'Danté McCarthy', 'Paulie DiCocco', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Jeffrey Winner', 'Russ Wilson', 'Daniel J. Gillooly', 'Calvin Gadsden', 'Aaron Izbicki', 'Michael Burgess', 'Steven Griffith', 'Bill Roberson', 'Michael McFall', 'Eric Underwood', 'Steve DeRelian', 'Byron Minns', 'Stephen Bridgewater', 'Bonnie Ann Burgess', 'Scott Oliver', 'John William Galt', 'Hilary Chaplain', 'Isabel Rose', 'Jay Ross', ""Richard D'Alessandro"", 'Dick Stilwell', 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Tim Perry', 'Vanessa Roth', 'Emily Carey', 'Paul Raczkowski', 'Valentine', 'Dick Cavett', 'Joe Stefanelli', 'Tiffany Salerno', 'Marla Sucharetza', 'Aloysius Gigl', 'Jack Bowden', 'Joe Alaskey', 'Lazarus Jackson', 'W. Benson Terry', 'Matt Rebenkoff', 'Peter Bannon', 'Joe Washington', 'Nora Dunfee', 'Natalie Hendrix Tate', ""Hallie D'Amore"", 'Jim Hanks', 'Chiffonye Cobb', 'Juan Singleton', 'Bobby Richardson', 'Michael Mattison', 'Lenny Herb', 'Charles Boswell', 'Timothy McNeil', 'Lonnie Hamilton', 'Teresa Denton', 'Kurt Russell', 'Mary Ellen Trainor', 'Robb Skyler', 'Michael J. Oliver', 'Bryan Hanna', 'Greg Brown', 'Brendan Shanahan', 'Troy Christian', 'Jacqueline Lovell', 'Zach Hanner', 'Aaron Michael Lacey', 'William Shipman', 'Bob Hope']","['Paramount', 'The Steve Tisch Company', 'Wendy Finerman Productions']",https://letterboxd.com//film/forrest-gump/
The Lion King,1994,"Roger Allers, Rob Minkoff","['Animation', 'Family', 'Drama']",4,4.21,89,['USA'],English,['English'],1903484,151518,487892,"['Matthew Broderick', 'Moira Kelly', 'Nathan Lane', 'Ernie Sabella', 'Robert Guillaume', 'Rowan Atkinson', 'James Earl Jones', 'Jeremy Irons', 'Jonathan Taylor Thomas', 'Niketa Calame-Harris', 'Whoopi Goldberg', 'Cheech Marin', 'Jim Cummings', 'Madge Sinclair', 'Zoe Leader', 'Frank Welker', 'Cathy Cavadini', 'Judi M. Durand', 'Daamen J. Krall', 'David McCharen', 'Mary Linda Phillips', 'Phil Proctor', 'David J. Randolph', 'Brian Tochi']","['Walt Disney Pictures', 'Walt Disney Feature Animation']",https://letterboxd.com//film/the-lion-king/
Pulp Fiction,1994,Quentin Tarantino,"['Crime', 'Thriller']",4.5,4.27,154,['USA'],English,"['English', 'Spanish', 'French']",2736471,353133,1206447,"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Lori Pizzo', 'Glendon Rich', 'Devan Richardson', 'Ani Sava', 'Richard Rossi']","['Miramax', 'A Band Apart', 'Jersey Films']",https://letterboxd.com//film/pulp-fiction/
