Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Reckless,1951,José Antonio Nieves Conde,['Drama'],nan,nan,90,['Spain'],Spanish,['Spanish'],92,138,12,"['Fernando Fernán Gómez', 'Manolo Morán', 'Jesús Tordesillas', 'Dina Sten', 'Luis Prendes', 'José Bódalo', 'Maruchi Fresno', 'María Rosa Salgado', 'Eduardo Fajardo', 'Fernando Aguirre', 'Francisco Bernal', 'Mario Berriatúa', 'José María Rodero', 'Julia Caba Alba', 'Gérard Tichy', 'Virginia de Matos', 'Félix Dafauce', 'Eloísa Muro', 'Miguel Pastor', 'Mónica Pastrana']",['Aspa'],https://letterboxd.com//film/reckless-1951/
Bright Victory,1951,Mark Robson,"['Romance', 'Drama', 'War']",nan,3.42,97,['USA'],English,['English'],372,810,57,"['Arthur Kennedy', 'Peggy Dow', 'Julie Adams', 'James Edwards', 'Will Geer', 'Nana Bryant', 'Jim Backus', 'Minor Watson', 'Joan Banks', 'Richard Egan', 'John Hudson', 'Marjorie Crossland', 'Donald Miele', 'Murray Hamilton', 'Larry Keating', 'Hugh Reilly', 'Mary Cooper', 'Rock Hudson', 'Kenneth Harvey', 'Russell Dennis', 'Philip Faversham', 'Robert F. Simon', 'Virginia Mullen', 'Ruth Esherick', 'Robert Anderson', 'Alvin Busch', 'Dee Carroll', 'Peggie Castle', 'James Conaty', 'Dick Gordon', 'Glen Gordon', 'Bernie Hamilton', 'Paul Hoffman', 'Thaddeus Jones', 'Richard Karlan', 'Wilbur Mack', 'Sydney Mason', 'Forbes Murray', 'Robert Myers', 'William Newell', 'Jerry Paris', 'Sarah Taft', 'June Whitley Taylor', 'Larry Winter']",['Universal International Pictures'],https://letterboxd.com//film/bright-victory/
Caiçara,1950,Adolfo Celi,['Drama'],nan,nan,92,['Brazil'],Portuguese,['Portuguese'],267,278,26,"['Eliane Lage', 'Abilio Pereira de Almeida', 'Carlos Vergueiro', 'Mário Sérgio', 'Zilda Barbosa', 'Célia Biar', 'Salvador Daki', 'Cacilda Becker']",['Companhia Cinematográfica Vera Cruz'],https://letterboxd.com//film/caicara/
The Fallen Star,1950,Harald Braun,['Drama'],nan,nan,108,[],German,['German'],9,91,2,"['Werner Krauß', 'Dieter Borsche', 'Gisela Uhlen', 'Paul Dahlke', 'Angelika Meissner', 'Maria Wimmer', 'Elfriede Kuzmany', 'Renate Mannhardt', 'Bernhard Wicki', 'Georg Lehn', 'Rainer Penkert']",[],https://letterboxd.com//film/the-fallen-star/
Dreams of Death,1951,Paul Martin,nan,nan,nan,81,['Germany'],German,['German'],1,87,1,"['Rudolf Forster', 'Will Quadflieg', 'Cornell Borchers', 'Walter Franck', 'Harald Paulsen']",['Pontus Film'],https://letterboxd.com//film/dreams-of-death/
Four in a Jeep,1951,Leopold Lindtberg,['Drama'],nan,nan,95,['Switzerland'],French,"['French', 'English']",100,428,12,"['Viveca Lindfors', 'Ralph Meeker', 'Paulette Dubost', 'Hans Putz', 'Yossi Yadin', 'Michael Medwin', 'Albert Dinan', 'Harry Hess']",['Praesens-Film AG'],https://letterboxd.com//film/four-in-a-jeep/
The Devil Is a Woman,1950,Tito Davison,['Drama'],nan,nan,95,['Mexico'],Spanish,['Spanish'],250,346,79,"['María Félix', 'Víctor Junco', 'Crox Alvarado', 'José María Linares Rivas', 'Perla Aguiar', 'Dalia Íñiguez', 'Luis Beristáin', 'José Baviera', 'Beatriz Ramos', 'Salvador Quiroz', 'Alejandro Cobo', 'Juan Orraca', 'Isabel del Puerto', 'Carlos Múzquiz', 'Elodia Hernández', 'Gloria Mange', 'Pastora Soler', 'Julián de Meriche', 'Daniel Arroyo', 'Ethel Carrillo', 'Irma Dorantes', 'Lucrecia Muñoz', 'Fernando Casanova', 'Jorge Chesterking', 'Ramón Gay', 'Rubén Márquez', 'Manuel Trejo Morales', 'Alfredo Varela padre', 'Guillermo Álvarez Bianchi', 'Julio Daneri', 'Georgina González', 'Ignacio Peón', 'Rebeca Iturbide', 'Álvaro Matute', 'José Muñoz', 'Humberto Rodríguez', 'Pepe Ruiz Vélez', 'Hernán Vera', 'Armando Velasco', 'Nicolás Rodríguez']",['Filmex'],https://letterboxd.com//film/the-devil-is-a-woman-1950/
Edward and Caroline,1951,Jacques Becker,['Comedy'],nan,3.66,88,['France'],French,"['French', 'English']",1231,1643,298,"['Daniel Gélin', 'Anne Vernon', 'Elina Labourdette', 'Jacques François', 'Betty Stockfeld', 'Jean Galland', 'Jean Marsac', 'William Tubbs', 'Jean Toulout', 'Yette Lucas', 'Jean Riveyre', 'Hélène Duc', 'Micheline Rolla', 'Edmond Ardisson', 'Grégoire Gromoff', 'Jean-Pierre Vaguer', 'Louis Vonelly', 'Charles Bayard', 'Pierre Marnat']","['Compagnie Industrielle et Commerciale Cinématographique (CICC)', 'Union Générale Cinématographique (UGC)']",https://letterboxd.com//film/edward-and-caroline/
Miss Julie,1951,Alf Sjöberg,"['Drama', 'Romance']",nan,3.61,90,['Sweden'],Swedish,['Swedish'],2484,4115,350,"['Anita Björk', 'Ulf Palme', 'Märta Dorff', 'Lissi Alandh', 'Anders Henrikson', 'Inga Gill', 'Max von Sydow', 'Åke Fridell', 'Kurt-Olof Sundström', 'Margaretha Krook', 'Åke Claesson', 'Inger Norberg', 'Jan Hagerman', 'Ulf Qvarsebo', 'Sture Ericson', 'Svea Holst', 'Signe Lundberg-Settergren', 'Helga Brofeldt', 'John Hilke', 'Gösta Qvist', 'Gregor Dahlman', 'Torgny Anderberg', 'Eric Laurent', 'Martin Ljung', 'John Norrman', 'Marianne Karlbeck', 'Carl Andersson', 'Frithiof Bjärne', 'Hartwig Fock', 'Eric von Gegerfelt', 'Sven Arvor', 'Per-Axel Arosenius', 'Holger Kax', 'Georg Fernquist', 'Curt Broberg', 'Birger Lensander', 'Wilma Malmlöf', 'Kerstin Moheden', 'Sonja Rolén', 'Ingrid Björk', 'Maud Walter', 'Olle Ståhl', 'Åke Björling', 'Bengt Sundmark', 'Olle Ekbladh', 'Erik Forslund', 'Karin Miller', 'Agda Helin', 'Barbro Larsson', 'Marie-Louise Hultman', 'Monica Lindman', 'Lillemor Levin', 'Gertrud Lilienberg', 'Jane von Knorring', 'Else-Marie Brandt', 'Elsie Ellingsson', 'Sven-Olof Bern', 'Åke Lindström', 'Svante Odqvist', 'Sven Sjönell', 'Carl-Olov Skeppstedt', 'Gösta Lycke', 'Bibi Andersson']",['Sandrews'],https://letterboxd.com//film/miss-julie/
Paris Vice Squad,1951,Hervé Bromberger,['Crime'],nan,nan,90,[],French,['French'],12,125,1,"['Raymond Souplex', 'Jean Debucourt', 'Robert Berri', 'Marthe Mercadier', 'Nicole Cézanne', 'Danielle Godet', 'Dora Doll', 'Renaud Mary', 'Eliane Monceau', 'Luc Barney', 'Colette Régis', 'Odette Barencey', 'André Carnège', 'René-Jean Chauffard', 'Camille Guérini', 'Raoul Marco', 'Max Révol', 'Georges Sellier', 'Charles Vissières', 'Robert Balpo', 'Jean Brunel', 'Louis Bugette', 'Gérard Buhr', 'Jean-François Calvé', 'Célia Cortez', 'Jacques Courtin', 'André Darnay', 'Dominique Davray', 'Joé Davray', 'Pierre Ferval', 'Richard Flagey', 'Géo Forster', 'Gabriel Gobin', 'Jacques Harden', 'Louis Lalanne', 'Léon Larive', 'René Lebrun', 'Georges Montant', 'Jean-Paul Moulinot', 'Evelyn Nattier', 'Micheline Rolla', 'Pierre Réal', 'Michel Salina', 'Max Tréjean', 'André Wasley']",[],https://letterboxd.com//film/paris-vice-squad/
The Path of Hope,1950,Pietro Germi,['Drama'],nan,3.54,100,['Italy'],Italian,['Italian'],601,735,115,"['Raf Vallone', 'Elena Varzi', 'Saro Urzì', 'Saro Arcidiacono', 'Liliana Lattanzi', 'Giuseppe Priolo', 'Mirella Ciotti', 'Paolo Reale', 'Franco Navarra', 'Francesco Tomalillo', 'Renato Terra', 'Carmela Trovato', 'Angelo Grasso', 'Assunta Radico', 'Francesca Russella', 'Giuseppe Cibardo', 'Nicolò Gibilaro', 'Chicco Coluzzi', 'Luciana Coluzzi', 'Angelina Scaldaferri']",['Lux Film'],https://letterboxd.com//film/the-path-of-hope/
The Forbidden Christ,1951,Curzio Malaparte,['Drama'],nan,nan,99,['Italy'],Italian,['Italian'],181,341,40,"['Raf Vallone', 'Alain Cuny', 'Gino Cervi', 'Rina Morelli', 'Anna Maria Ferrero', 'Elena Varzi', 'Ernesta Rosmino', 'Philippe Lemaire', 'Luigi Tosi', 'Gualtiero Tumiati', 'Lianella Carell', 'Gabriele Ferzetti', 'Giulia Sabatini']",['Excelsa Film'],https://letterboxd.com//film/the-forbidden-christ/
"Juliette, or Key of Dreams",1951,Marcel Carné,"['Fantasy', 'Romance', 'Drama']",nan,3.57,100,['France'],French,['French'],494,513,129,"['Gérard Philipe', 'Suzanne Cloutier', 'Gabrielle Fontan', 'Jean-Roger Caussimon', 'Édouard Delmont', 'René Génin', 'Roland Lesaffre', 'Arthur Devère', 'Louise Fouquet', 'Martial Rèbe', 'Marion Delbo', 'Fernand René', 'Marcelle Arnold', 'Max Dejean', 'Gustave Gallet', 'Jean Besnard', 'Paul Bonifas', 'Yves Robert', 'Jean Bazin', 'Jean Clarieux', 'Gérard Darrieu', 'Olivier Darrieux', 'Georges Demas', 'Liliane Ernout', 'Marc Gentilhomme', 'René Hell', 'Hennery', 'Jean-Pierre Lorrain', 'Guy Mairesse', 'Henri Niel', 'Claire Olivier', 'Jean Sylvère', 'Pierre Vernier', 'Paul Violette', 'Eugène Yvernès']",['Films Sacha Gordine'],https://letterboxd.com//film/juliette-or-key-of-dreams/
The Yacht Isabel Arrived This Afternoon,1950,Carlos Hugo Christensen,['Drama'],nan,nan,96,"['Bolivarian Republic of Venezuela', 'Argentina']",Spanish,['Spanish'],149,227,31,"['Arturo de Córdova', 'Virginia Luque', 'Juana Sujo', 'Tomás Henríquez', 'Juan Corona', 'Luis Galíndez', 'Máximo Giráldez', 'Pura Vargas', 'María Gámez', 'Blanca Pereira', 'José Luis Sarzalejo', 'Paul Antillano', 'Carlos Flores', 'Néstor Zavarce', 'Máximo Girales', 'José Luis Zarzalejo', 'Luis Galíndes', 'América Barrios']","['Bolivar Films', 'Chrisfa']",https://letterboxd.com//film/the-yacht-isabel-arrived-this-afternoon/
Dance of Fire,1949,Daniel Tinayre,['Drama'],nan,nan,100,['Argentina'],Spanish,['Spanish'],50,133,7,"['Amelia Bence', 'Francisco de Paula', 'Enrique Diosdado', 'Alberto Closas', 'Floren Delbene', 'Otto Sirgo', 'Blanca Tapia', 'Agustín Barrios', 'Norma Key', 'Alberto Quiles', 'Francisco Audenino', 'Percival Murray', 'Alberto Barcel', 'Rafael Diserio']",['Emelco'],https://letterboxd.com//film/dance-of-fire/
La honradez de la cerradura,1950,Luis Escobar,"['Drama', 'Thriller']",nan,nan,88,[],Spanish,['Spanish'],16,115,3,"['Francisco Rabal', ""Mayrata O'Wisiedo"", 'Ramón Elías']",[],https://letterboxd.com//film/la-honradez-de-la-cerradura/
La virgen gitana,1951,Ramón Torrado,"['Music', 'Drama', 'Comedy']",nan,nan,92,['Spain'],Spanish,['Spanish'],13,91,3,"['Paquita Rico', 'Alfredo Mayo', 'Lina Yegros', 'Lola Ramos', 'Alfonso Estela', 'Félix Fernández', 'Modesto Cid', 'María Severini', 'Rosa Fontseré', 'Camino Delgado', 'Pedro Mascaró', 'Ana Morera', 'Fortunato García']",['Selecciones Capitolio'],https://letterboxd.com//film/la-virgen-gitana/
The Trap,1951,Martin Frič,"['History', 'Drama']",nan,nan,85,['Czechoslovakia'],Czech,['Czech'],4,61,1,"['Oldřich Lukeš', 'Jaroslav Mareš', 'Bohuš Hradil', 'Jana Dítětová', 'František Kovářík', 'Marie Nademlejnská', 'Bedřich Vilský', 'Majka Tomášová', 'Karel Peyr', 'Miloslav Holub', 'Jarmil Škrdlant', 'Josef Chvalina', 'Rudolf Široký', 'Karel Houska', 'Stanislav Langer', 'Jaroslav Orlický', 'Josef Waltner', 'Bohuš Tichý', 'Vladimír Řepa', 'Alois Dvorský', 'Lída Buzková', 'Hynek Němec', 'Jan Matýsek', 'Ferdinand Jarkovský', 'Miroslav Doležal', 'Mirko Čech', 'Adolf Šmíd', 'František Miroslav Doubrava', 'Magda Kopřivová', 'Zdeněk Šavrda', 'Ladislav Sedláček', 'Štěpán Bulejko', 'Bedřich Bozděch', 'František Holar', 'Josef Steigl', 'Felix le Breux', 'Marta Fričová', 'Věra Váchová', 'Dagmar Appelová', 'František Klika', 'Vojta Plachý-Tůma', 'Arnošt Mathé', 'Josef Hořánek', 'František Marek', 'Jindra Hermanová', 'Antonín Holzinger', 'Ladislav Zápotocký', 'Miroslav Mráz', 'Jindřich Doležal', 'J. O. Martin', 'František Hanus', 'Jiří Kostka', 'Radovan Lukavský', 'Bohumil Machník', 'Jaroslav Zrotal', 'Antonie Hegerliková', 'Karel Jelínek', 'Bolek Prchal', 'Ludmila Svobodová', 'Waldemara Treskoňová', 'Antonín Zápotocký']",['Československý státní film'],https://letterboxd.com//film/the-trap-1951/
The Islanders,1951,Lucas Demare,['Drama'],nan,nan,107,['Argentina'],Spanish,['Spanish'],191,277,48,"['Tita Merello', 'Arturo García Buhr', 'Alita Román', 'Roberto Fugazot', 'Graciela Lecube', 'Mario Passano', 'Enrique Fava', 'Luis Otero', 'Salvador Fortuna', 'Matilde Rivera', 'Aurelia Ferrer', 'Orestes Soriani', 'Cayetano Biondo', 'Mecha López', 'Max Citelli', 'Pedro Bertossi', 'Narciso Ibáñez Menta', 'Rosa Leporace', 'Osvaldo María Cabrera', 'Nelida del Río']",['Estudios San Miguel'],https://letterboxd.com//film/the-islanders-1951/
The Young and the Damned,1950,Luis Buñuel,"['Drama', 'Crime']",nan,4.17,77,['Mexico'],Spanish,['Spanish'],47092,30295,15956,"['Alfonso Mejía', 'Estela Inda', 'Efraín Arauz', 'Miguel Inclán', 'Roberto Cobo', 'Javier Amézcua', 'Alma Delia Fuentes', 'Mário Ramírez', 'Jorge Pérez', 'Sergio Virel', 'Jesús García', 'Francisco Jambrina', 'Roberto Navarrete', 'José Loza', 'Antulio Jimenez Pons', 'Lupe Carriles', 'Charles Rooner', 'Salvador Quiroz', 'Ernesto Alonso', 'Inés Murillo', 'Enedina Díaz de León', 'Victorio Blanco']",['Ultramar Films'],https://letterboxd.com//film/the-young-and-the-damned/
The Sin of Harold Diddlebock,1947,Preston Sturges,['Comedy'],nan,3.24,92,['USA'],English,['English'],1209,877,162,"['Harold Lloyd', 'Jimmy Conlin', 'Raymond Walburn', 'Rudy Vallee', 'Edgar Kennedy', 'Margaret Hamilton', 'Franklin Pangborn', 'Jack Norton', 'Arline Judge', 'Frances Ramsden', 'Lionel Stander', 'Robert Dudley', 'Arthur Hoyt', 'Julius Tannen', 'Al Bridge', 'Robert Greig', 'Georgia Caine', 'Torben Meyer', 'Victor Potel', 'J. Farrell MacDonald', 'Frank Moran', 'Tom McGuire', 'Charles R. Moore', 'Dewey Robinson']",['United Artists'],https://letterboxd.com//film/the-sin-of-harold-diddlebock/
The Marihuana Story,1950,León Klimovsky,"['Crime', 'Drama']",nan,nan,98,"['Argentina', 'Spain']",Spanish,['Spanish'],36,189,3,"['Pedro López Lagar', 'Fanny Navarro', 'Golde Flami', 'Nathán Pinzón', 'Eduardo Cuitiño', 'Alberto de Mendoza', 'Gilberto Peyret', 'Héctor Quintanilla', 'Pilar Gómez', 'Ángel Prio', 'Cecilia Ingenieros', 'Elsa Márquez', 'Juan Carrara', 'Jesús Pampín', 'Roberto Durán']",['S.A.C.L.'],https://letterboxd.com//film/the-marihuana-story/
Dream of a Cossack,1951,Yuli Raizman,"['Drama', 'Romance']",nan,nan,112,['USSR'],Russian,['Russian'],21,142,3,"['Sergey Bondarchuk', 'Anatoli Chemodurov', 'Кира Канаева', 'Boris Chirkov', 'Nikolai Komissarov', 'Vladimir Ratomsky', 'Mykola Hrytsenko', 'Ivan Pereverzev', 'Tamara Nosova', 'Stepan Kayukov', 'Sergei Troitsky', 'Aleksandra Panova']",['Mosfilm'],https://letterboxd.com//film/dream-of-a-cossack/
Miracle in Milan,1951,Vittorio De Sica,"['Comedy', 'Drama', 'Fantasy']",nan,3.87,97,['Italy'],Italian,['Italian'],11997,9754,3079,"['Emma Gramatica', 'Francesco Golisano', 'Paolo Stoppa', 'Guglielmo Barnabò', 'Brunella Bovo', 'Anna Carena', 'Alba Arnova', 'Flora Cambi', 'Virgilio Riento', 'Arturo Bragaglia', 'Erminio Spalla', 'Riccardo Bertazzolo', 'Checco Rissone', 'Angelo Prioli', 'Enzo Furlai', 'Renato Navarrini', 'Egisto Olivieri', 'Jubal Schembri']","['Produzioni De Sica', 'ENIC']",https://letterboxd.com//film/miracle-in-milan/
Mussorgsky,1950,Grigoriy Roshal,"['History', 'Drama']",nan,nan,120,['USSR'],Russian,['Russian'],40,148,8,"['Aleksandr Borisov', 'Nikolai Cherkasov', 'Vladimir Balashov', 'Yuri Leonidov', 'Andrei Popov', 'Bruno Frejndlikh', 'Fyodor Nikitin', 'Lyubov Orlova', 'Lidiya Shtykan', 'Valentina Ushakova', 'Lidiya Sukharevskaya', 'Oleksandra Vasylieva']",['Lenfilm'],https://letterboxd.com//film/mussorgsky/
Side Street Story,1950,Eduardo De Filippo,['Comedy'],nan,nan,91,['Italy'],Italian,['Italian'],352,653,63,"['Eduardo De Filippo', 'Delia Scala', 'Leda Gloria', 'Titina De Filippo', 'Carlo Ninchi', 'Totò', 'Dante Maggio', 'Gianni Musy', 'Laura Gore', 'Mario Soldati', 'Giacomo Rondinella', 'Rosita Pisano', 'Aldo Giuffrè', 'Mario Frera', 'Concetta Palumbo', 'Pietro Pennetti', 'Mariano Englen', 'Michael Tor', 'Carlo Mazzoni', 'Aldo Tonti', 'Pietro Carloni', 'Carlo Giuffrè', 'Nino Vingelli', 'Francesco Penza', 'Antonio La Raina', 'Enrico Glori', 'Sandro Ruffini']",['Dino de Laurentiis Cinematografica'],https://letterboxd.com//film/side-street-story/
The New China,1951,"Sergei Gerasimov, Ivan Dukinsky",['Documentary'],nan,nan,105,[],Russian,['Russian'],7,90,2,nan,[],https://letterboxd.com//film/the-new-china/
Unvanquished City,1950,Jerzy Zarzycki,"['Drama', 'War']",nan,nan,86,['Poland'],Polish,['Polish'],19,112,2,"['Jan Kurnakowicz', 'Zofia Mrozowska', 'Igor Śmiałowski', 'Jerzy Rakowiecki', 'Kazimierz Sapiński', 'Wieniamin Trusieniew', 'Seweryn Butrym', 'Adam Daniewicz', 'Lucjan Dytrych', 'Jerzy Kaliszewski', 'Władysław Krasnowiecki', 'Alfred Łodziński', 'Michal Melina', 'Wojciech Pilarski', 'Tadeusz Somogi', 'Jerzy Wasowski', 'Marian Wojtczak', 'Janusz Ziejewski', 'Henryk Borowski', 'Andrzej Łapicki', 'Jerzy Pietraszkiewicz', 'Jan Świderski', 'Kazimierz Wilamowski', 'Mieczyslaw Wojnicki', 'Stanisław Jasiukiewicz', 'Stanisław Bieliński', 'Władysław Dewoyno', 'Bohdan Ejmont', 'Maria Kaniewska', 'Stanisław Różewicz']","['WFF Lodz', 'Zespol Autorow Filmowych (ZAF)', 'Film Polski']",https://letterboxd.com//film/unvanquished-city/
Rumbo,1950,Ramón Torrado,['Drama'],nan,nan,90,['Spain'],Spanish,['Spanish'],8,94,1,"['Fernando Granada', 'Paquita Rico', 'Fernando Fernández de Córdoba', 'Julia Lajos', 'Manuel Arbó', 'Eloísa Muro', 'Miguel Gómez', 'Rosita Valero', 'Tino G. Ferry', 'José Riesgo', 'Guillermo Cereceda', 'Mancusa', 'Vilches']",['Cinem. Madrileña S.A.'],https://letterboxd.com//film/rumbo/
Mirror of Holland,1950,Bert Haanstra,['Documentary'],nan,3.64,9,['Netherlands'],Dutch,"['Dutch', 'No spoken language']",1142,502,284,nan,['Forum Film'],https://letterboxd.com//film/mirror-of-holland/
Last Mission,1949,Nikos Tsiforos,"['Drama', 'War']",nan,nan,80,['Greece'],Greek (modern),['Greek (modern)'],9,99,1,"['Smaroula Giouli', 'Miranta Myrat', 'Vasilis Diamantopoulos', 'Nikos Tzogias', 'Dimos Starenios', 'Vangelis Protopappas', 'Renos Koulmasis', 'Sofi Lila', 'Kimon Fletos', 'Thanasis Tzeneralis', 'Spyros Kallimanis', 'Giorgos Hamaratos']",[],https://letterboxd.com//film/last-mission-1949/
The Browning Version,1951,Anthony Asquith,['Drama'],nan,4.01,90,['UK'],English,"['English', 'French', 'Greek (modern)', 'Latin']",4230,4266,1044,"['Michael Redgrave', 'Jean Kent', 'Nigel Patrick', 'Wilfrid Hyde-White', 'Bill Travers', 'Ronald Howard', 'Ivan Samson', 'Judith Furse', 'Josephine Middleton', 'Peter Jones', 'Sarah Lawson', 'Brian Smith', 'Paul Medland']",['Javelin Films'],https://letterboxd.com//film/the-browning-version/
The Tales of Hoffmann,1951,"Emeric Pressburger, Michael Powell","['Music', 'Fantasy', 'Romance']",nan,3.78,127,['UK'],English,['English'],8817,8870,2338,"['Moira Shearer', 'Ludmilla Tchérina', 'Pamela Brown', 'Léonide Massine', 'Ann Ayars', 'Robert Helpmann', 'Frederick Ashton', 'Robert Rounseville', 'Mogens Wieth', 'Lionel Harris', 'Philip Leaver', 'Meinhart Maur']","['Vega Film Productions', 'The Archers']",https://letterboxd.com//film/the-tales-of-hoffmann/
A Strange Marriage,1951,Márton Keleti,['Drama'],nan,nan,105,['Hungary'],English,"['English', 'Hungarian']",8,94,3,"['Gyula Benkő', 'Éva Örkényi', 'Miklós Gábor', 'Lajos Rajczy', 'Hédi Temessy', 'Sándor Tompa', 'Éva Ruttkai', 'Artúr Somlay', 'Sándor Pécsi', 'Sándor Szabó', 'Tamás Major', 'Hilda Gobbi', 'Tivadar Uray', 'Gábor Rajnay', 'László Kemény', 'József Bihari', 'Mária Sulyok', 'László Ungváry', 'László Kozák', 'Gyula Gózon', 'Lili Berky', 'Miklós Szakáts', 'Samu Balázs', 'Jenö Bodnár', 'József Mátray', 'István Szegedi Szabó', 'Gyula Tapolczay', 'János Zách', 'György Gonda', 'János Gálcsiki', 'Gyula Kamarás', 'János Papp', 'Nusi Somogyi']",['Magyar Filmgyártó Nemzeti Vállalat'],https://letterboxd.com//film/a-strange-marriage/
Act of Violence,1948,Fred Zinnemann,['Thriller'],nan,3.79,82,['USA'],English,['English'],5048,4175,1338,"['Van Heflin', 'Robert Ryan', 'Janet Leigh', 'Mary Astor', 'Phyllis Thaxter', 'Berry Kroeger', 'Taylor Holmes', 'Harry Antrim', 'Connie Gilchrist', 'Will Wright', 'John Albright', 'Rudolph Anders', 'William Bailey', 'Margaret Bert', 'Barbara Billingsley', 'Douglas Carter', 'Bill Cartledge', 'Fred Datig Jr.', 'Sayre Dearing']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/act-of-violence/
Almafuerte,1949,Luis César Amadori,['Drama'],nan,nan,92,['Argentina'],Spanish,['Spanish'],16,124,3,"['Narciso Ibáñez Menta', 'Pola Alonso', 'Eva Caselli', 'Federico Mansilla', 'Juan Bono', 'Juan Carrara', 'Lola Márquez', 'Domingo Mania', 'Juan Alighieri', 'Pedro Pompillo', 'Rodolfo Martincho', 'Luis Otero', 'Mónica Linares', 'Fernando Labat', 'Aída Villadeamigo', 'Manuel Alcón', 'Luisa Montero', 'Roberto Bordoni', 'Ricardo Viana', 'Eugenio Marco', 'Alberto Barcel', 'Adolfo Linvel', 'Carlos Bellucci', 'Hugo Ferrer']",['Argentina Sono Film'],https://letterboxd.com//film/almafuerte/
An Act of Murder,1948,Michael Gordon,"['Drama', 'Crime']",nan,3.33,91,['USA'],English,['English'],427,536,61,"['Fredric March', ""Edmond O'Brien"", 'Florence Eldridge', 'Geraldine Brooks', 'Stanley Ridges', 'John McIntire', 'Will Wright', 'Virginia Brissac', 'Clarence Muse']",['Universal International Pictures'],https://letterboxd.com//film/an-act-of-murder/
At the Grand Balcony,1949,Henri Decoin,['Drama'],nan,nan,123,['France'],French,"['French', 'English', 'Spanish']",36,128,10,"['Georges Marchal', 'Pierre Fresnay', 'André Bervil', 'Félix Oudart', 'Janine Crispin', 'Germaine Michel', 'Abel Jacquin', 'Clément Thierry', 'Paul Azaïs', 'Jacques Tarride', 'Nina Myral', 'André Darnay', 'Pierre Cressoy', 'Jean Gaven', 'Verlet', 'Jean Vinci', 'Émile Genevois', 'Manuel Gary', 'De Almeyda', 'Arsenio Freignac', 'Saint-Loup', 'Robert Arnoux', 'Suzanne Dehelly', 'Raoul Curet', 'Alfred Goulin', 'Claude Larry', 'Serge Lhorca', 'Jean-Pierre Mocky', 'Sylvain']",['Compagnie Industrielle et Commerciale Cinématographique (CICC)'],https://letterboxd.com//film/at-the-grand-balcony/
The Original Sin,1948,Helmut Käutner,['Comedy'],nan,nan,105,['Germany'],German,['German'],137,237,31,"['Bobby Todd', 'Irene von Meyendorff', 'Helmut Käutner', 'Rudolf Vogel', 'Margarete Haagen', 'Arno Assmann', 'Bum Krüger', 'Thea Thiele', 'Willy Maertens', 'Bettina Moissi']","['Bavaria Film', 'Camera-Filmproduktion']",https://letterboxd.com//film/the-original-sin/
